129.65	81.77	47.93
5.07	66.49	256.23
238.45	98.2	83.06
269.56	155	230.64
130.87	150.63	150.82
331.24	44.97	309.55
62.11	110.23	54.41
43.89	153.66	274.57
284.79	148.82	292.48
323.59	164.74	245.35
99.45	8.17	182.45
50.89	108.67	340.79
123.54	145.43	241.51
294.41	93.45	348.71
85.2	94.52	98.87
266.73	120.64	233.56
45.17	34.67	214.8
141.53	31	202.74
187.15	131.33	314.78
250.64	60.89	46.36
206.03	147.74	101.74
31.84	63.71	47.61
266.19	82.11	196.84
199.25	116.88	238.49
118.16	36.23	316.57
277.41	62.75	239.09
157.95	66.54	65.51
127.6	107.04	47.2
338.42	109.05	209.2
51.93	136.11	294.66
252.67	144.73	122.87
251.55	49.31	228.71
148.15	141.59	58.17
189.14	9.29	176.55
279.5	4.65	248.43
308.89	116.49	224.78
283.02	84.72	6.43
120.18	71.13	326.49
201.16	39.74	102.37
293.76	15.74	198.77
300.43	57.51	235.83
269.59	89.93	104.69
77.5	86.47	124.78
23.19	103.8	239.82
191.28	126.79	324
186.18	74.65	83.41
38.05	29.74	114.55
98.35	106.83	112.51
17.68	83.56	83.1
127	69.44	172.02
217.28	40.38	314.88
337.16	96.27	199.04
104.79	105.12	51.34
148.17	69.13	68.94
298.24	105.19	36.67
352.34	53.2	102.78
164.82	167.51	322.13
47.79	34.6	97.35
17.06	50.62	124.51
37.12	113.13	166.63
332.66	117.22	286.29
146.31	84.5	285.05
318.96	101.81	282.82
268.97	90.11	260.83
36.75	53.6	357.73
140.57	122.39	101.14
77.47	92.23	7.62
160.66	106.57	168.98
40.7	85.64	14.87
297.93	92.56	30.85
136.53	103.4	255.27
36.76	79.16	48.69
286.59	52.43	46.75
69.33	20.15	266.94
313.93	133.24	210.57
332.13	46.13	322.62
251.21	141.6	127.72
313.52	138.9	92.11
109.61	93.34	191.02
192.37	76.77	230.74
190.08	112.34	229.27
308.91	65.53	333.19
96.44	111.14	247.57
138.03	141.29	315.06
71.97	128.72	319.29
178.34	108.17	273.25
220.7	57.82	355.56
84.05	82.1	119.93
73.34	151.5	232.96
89.13	24.5	262.31
194.29	137.49	130.41
180.32	55.46	125.21
285.6	36.84	41.89
271.2	80.73	186.09
338.12	96.68	89.77
230.98	47.85	299.82
286.59	124.97	139.41
76.2	39.63	339.56
338.8	136.91	291.11
30.9	135.82	349.46
66.2	66.46	261.11
20.55	75.68	267.07
91.5	90.79	198.39
341.23	62.44	216.3
320.47	173.17	159.02
275.15	98.04	98.77
296.68	132.78	234.82
213.58	140.96	100.67
89.65	146.03	206.01
53.84	96.84	344.2
136.8	10.88	308.2
159.09	66.49	57.19
164.8	46.18	351.16
127.98	79.69	251.51
260.06	95.04	256.53
106.79	88.11	334.05
212.93	91.39	35.27
347.92	52.74	324.31
247.43	23.11	355.65
137.79	49.39	53.99
261.37	17.56	213.69
107.81	119.65	101.07
98.31	55.61	237.86
280.14	142.44	104.94
161.14	158.58	48.94
231.22	63.26	311.13
28.74	113.02	61.55
175.99	20.45	336.25
281.98	163.61	309.55
96.19	96.92	260.6
110.01	118.83	42.12
253.8	58.58	118.31
284.71	132.24	224.29
222.34	45.33	154.64
203.37	82.73	176.72
233	68.28	201.93
98.06	99.57	265.65
334.48	80.31	79.56
316.67	126.11	69.85
162.38	66.89	259.99
243.66	131.75	37.65
283.1	122.95	148.65
355.5	5.32	324.77
305.84	57.94	6.24
308.52	84.77	253.53
73.85	54.07	320.64
262.21	75.85	20.01
153.35	106.77	69.76
127.85	42.04	348.52
70.78	80.37	78.83
199.79	120.82	342.55
59.12	13.92	358.9
30.65	164.21	85.51
212.89	66.56	96.46
77.76	55.32	144.23
20.39	8.05	336.09
23.84	79.67	6.48
197.53	26.36	173.14
171.97	113.95	34.99
115.51	134.04	157.66
98.59	94.38	9.12
70.98	147.05	289.97
95.61	88.66	144.16
99.67	52.14	332.58
328.21	92.53	258.73
112.86	46.23	314.55
225.3	107.98	29.81
174.67	57.33	204.23
71.01	20.86	214.42
175.64	87.15	357.55
352.59	118.28	230.21
54.94	23.26	55.72
136.77	51.93	352.09
45.37	39.67	60.75
160.88	57.43	274.99
340.94	161.28	310.79
318.58	37.18	128.94
216.53	128.82	263.84
230.3	143.9	324.08
184.2	119.24	198.66
89.52	93.51	258.64
30.4	57.04	7.72
166.09	104.61	241.89
180.1	91.57	179.75
30.29	108.54	267.99
169.2	72.89	96.34
103.23	92.59	199.88
192.64	68.27	218.2
142.22	121.53	46.89
155.98	129.64	281.12
242.72	104.56	111.07
181.85	87.74	194.77
56.24	109.57	141.8
157.69	62.79	305.72
133.13	56.8	160.03
36.49	124.51	27.3
223.7	50.83	25.01
3.37	94.45	89.41
26.55	72.03	183.96
232.03	84.78	157.51
12.42	57.02	132.39
38.06	21.69	234.97
103.46	86.18	343.26
90.84	88.62	80.54
287.81	66.71	240.95
37.12	87.66	103.36
168.85	55.77	67.97
53.17	103.06	74.33
183.03	59.38	106
283.88	66.77	344.92
344.92	77.41	125.59
98.96	89.87	113.48
323.35	99.07	35.69
310.41	46.67	67.35
16.25	48.23	19.74
234.31	35.01	315.31
100.93	149.97	25.45
232.15	86.09	259.87
262.81	152.24	323.29
228.14	59.77	219.42
90.48	86.19	278.54
264.37	100.23	163.05
179.09	117.53	205.84
190.08	76.24	186.72
4.15	65.86	202.45
271.6	87.75	228.77
99.31	33.39	288.17
301.34	166.25	0.5
17.77	54.35	24.62
344.51	50.37	146.72
46.36	166.7	262.66
247.01	28.5	275.85
106.66	70.31	331.72
271.17	97.32	94.78
20.96	137.35	198.55
350.88	121.84	17.38
311.25	72.92	322.49
225.71	30.27	145.46
196.31	83.2	4.38
280.12	88.63	295.67
2.36	61.45	287.15
305.45	45.83	304.42
222.68	55.86	21.78
230.66	61.84	98.81
315.42	103.88	31.61
343.53	69.02	83.49
70	92.13	86.07
236.52	38.7	116.28
100.26	89.26	142.48
318.46	48.74	313.09
136.6	103.45	352.7
320.5	36.28	302.66
283.57	153.33	319.59
281.13	111.52	100.47
4.08	74.12	243.23
274.52	92.6	170.27
200.16	38.68	215.7
319.38	25.08	91.33
18.66	112.85	101.53
240.17	84.4	268.51
188.38	117.86	82.8
322.92	111.7	279.13
222.96	82.99	308.63
288.71	103.38	118.47
50.7	141.37	147.66
42.98	83.9	148.95
112.88	75.5	55.82
140.05	38.15	247.15
91.46	147.94	229.63
276.56	153.55	152.61
121.32	56.44	154.01
113.13	77.31	76.73
307.83	84.98	331.72
209.86	126.44	74.08
209.85	86.33	102.49
46.44	109.53	72.57
160.24	84.48	84.2
115.53	150.16	149.82
308.26	82.69	275.83
178.17	125.76	338.7
61.68	40.74	133.86
105.65	132.46	314.53
126.85	99.56	318.41
235	140.12	125.24
200.08	159.35	279.92
314.28	135.15	99.31
116.99	67.19	275.61
180.48	15.46	76.85
231.08	35.97	64.74
245.05	121.1	227.06
1.81	100.77	356.22
293.14	48.35	147.07
11.56	64.53	215.66
66.57	141.36	49.21
32.6	109.45	166.5
8.69	80	282.53
277.2	91.72	349.08
321.04	33.48	88.18
339.23	142.83	23.62
178.87	47.68	238.46
170.11	119.52	323.44
315.87	87.07	18.64
235.49	131.52	238.03
170.3	44.47	303.4
52.76	80.52	214.78
247.15	124.5	62.88
31.13	80.63	179.9
336.94	58.31	67.82
63.25	147.75	282.86
321.64	74.04	147.43
59.61	119.95	105.96
146.73	69.76	124.75
175.95	124.39	31.27
145.61	91.08	180.69
110.03	4.26	330.8
77.48	25.97	30.74
135.86	144.13	243.89
353.28	70.21	312.73
221.19	125.99	227.51
247.95	66.79	52.02
282.32	137.8	358
226.16	141.35	96.81
36.12	70.15	223.87
149	112.01	212.31
265.03	126.1	264.11
80.05	38.72	312.37
83.41	55.27	151.53
271.08	84.84	183.26
28.51	43.92	237.78
165.91	75.58	45.14
312.46	25.19	165.53
316.46	101.07	66.68
258.35	91.25	136.67
50.21	136.93	94.09
18.04	54.6	187.3
200.28	119.46	211.95
60.11	33.07	176.02
141.17	66.59	62.19
169.75	132.92	64.63
287.01	113.3	19.06
177.05	96.5	51.4
19.11	73.77	29.72
118.9	141.06	75.89
355.22	57.47	280.76
190.98	111.69	183.68
208.47	126.94	107.49
17.23	52.2	305.69
25.08	45.9	297.01
12.26	69.26	293.25
191.79	136.93	312.41
208.83	87.55	211
139.74	110.81	165.01
285.86	17.81	276.15
40.52	72.06	274.56
149.88	33.81	184.13
359.63	118.5	228.35
17.48	101.61	150.2
174.62	120.12	167.75
321.49	65.19	303.05
227.56	44.92	332.01
54.49	113.07	242.6
301.6	84.72	273.45
8.38	122.31	351.56
302	111.32	237.07
311.74	79.59	253.13
45.95	116.53	52.09
174.12	71.84	282.55
98.69	63.37	174.51
48.26	60.39	4.3
199.14	110.65	314.26
196.74	46.14	215.24
94.53	155.91	216.03
105.5	89.83	234
214.93	84.05	326.82
212.85	141.92	97.3
138.71	118.33	106.96
120.63	73.76	86.02
5.55	12.69	233.82
81.03	116.38	233.75
242.94	74.8	230.48
321.01	107.17	187.29
99.53	31.01	230.95
342.85	55.14	54.15
11.72	154.47	356.59
232.52	124.4	37.16
159.1	3.97	112.85
61.31	75.36	22.9
170.78	94.99	267.77
334.91	47.62	187.29
355.05	38.9	84.18
28.2	26.18	352.82
201.83	13.59	213.33
240.54	27.56	336.66
182.55	66.3	245.02
282.59	125.23	7.37
24.28	106.94	348.28
305.1	106.01	97.13
212.48	106.77	253.3
50.14	116.73	222.38
251.16	136.44	131.37
246.5	76.83	76.83
295.19	147.69	291.77
346.76	128.86	23.51
140.36	164.55	239.87
176.04	97.36	210.54
44.83	87.39	237.86
82.7	122.03	28.63
314.48	88.01	300.85
193.78	163.34	76.97
254.63	135.97	190.69
56.03	120.66	47.02
58.54	44.79	122.21
33.08	128.37	126.05
86.94	49.46	31.65
250.5	133.25	178.37
102.64	128.48	48.14
60.25	123.61	288.09
209.7	105.85	344.33
253.33	98.11	168.97
118.65	114.82	162.35
192.99	31.16	242.72
314.47	40.95	123.91
278.4	129.67	142.97
2.83	46.17	97.99
25.22	78.98	355.78
267.75	105.95	198.26
343.63	73.06	233.86
5.49	111.62	151.96
71.63	52.01	56.43
352	36.93	158.02
262.89	108.59	187.24
134.15	59.2	264.51
6.44	51.21	201.28
189.65	119.33	138.3
252.1	78.14	123.1
43.38	56.65	114.65
162.56	104.41	143.75
128.32	131.51	39.21
156.48	94.54	281.42
204.14	126.86	59.3
285.75	140.18	52.71
293.29	104.8	2.96
25.31	94.85	239.81
299.83	46.31	55.48
271	93.78	6.99
164.38	55.35	322.05
68.77	96.65	247.28
233.06	40.27	102.19
183.75	23.33	234.78
104.82	35.19	29.5
171.3	15.37	277.61
240.92	136.32	208
340.07	122.56	91.9
129.4	79.35	317.98
270.69	129.98	331.9
76.31	66.68	244.05
83.09	42.89	42
141.37	90.7	301.52
264.03	154.52	63.14
316.84	82.37	186.99
175.42	50.05	214.5
153.74	82.84	176.39
70.85	36.57	279.06
127.16	111.54	318.87
193.25	111.64	319.33
197.76	56.65	130.73
207.76	103.93	81.47
275.31	98.57	189.28
200.17	74.95	96.1
311.32	143.4	8.73
318.11	101.57	341.92
44.66	80.02	29.09
227.05	116.82	0.55
62.15	85.94	267.05
226.72	121.22	64.88
16.74	49.74	89.82
165.92	120.28	228.57
253.02	91.84	173.72
341.25	81.9	167.45
130.13	108.27	120.88
132.76	90.93	66.75
298.38	93.48	180
290.01	76.18	55.87
72.36	144.29	71.64
288.4	35.28	177.67
107.03	44.83	311.57
106.2	87.7	331.69
335.81	162.43	30.99
291.05	80.34	170.22
76.82	75.93	185.75
193.36	19.82	165.98
145.63	147.33	6.1
333.79	86.7	1.93
3.46	167.86	77
106.53	119.32	20.41
110	131.29	91.34
256.95	98.32	96.82
321.25	160.26	315.27
321.23	53.69	265.11
159.13	140.19	84.77
290.27	73.69	153.52
92.46	12.22	110.04
135.67	12.8	263.8
358.32	59.85	168.14
198.34	113.62	56.39
83.62	92.82	329.6
194.57	71.52	14.98
265.65	147.12	308.69
24.45	106.43	65.21
275.97	46.55	313.71
132.33	42.28	150.48
355.71	82.31	2.46
170.31	76.56	210.66
160.64	108.99	192.92
199.33	120.37	156.86
289.77	71.3	2.28
307.02	106.51	206.03
250.73	84.51	13.39
193.46	83.65	2.41
139.83	46.96	13.68
179.61	131.32	271
44.23	57.96	272.04
310.43	76.99	250.45
318.92	55.91	74.73
9.89	38.26	104.99
339.5	82.89	358.65
123.61	40.71	123.42
76.96	125.88	37.98
238.85	85.32	281.5
100.73	58.18	139.03
310.66	118.57	303.17
353.4	71.37	259.31
106.42	3.79	77.93
78.37	30	247.98
110.74	70.33	338.91
114.4	75.65	332.51
4.77	59.39	30.11
83.21	118.5	333.69
80.66	105.99	36.5
31.58	130.05	326.55
4.06	124.3	241.63
240.54	114.09	240.55
105.72	74.55	281.07
295.47	80.77	1.61
199.6	94.86	354.28
48.14	11.97	200.98
43.6	43.61	246.41
109.88	127.53	339.97
294.07	121.15	293.73
159.47	89.36	76.86
177.4	54.77	191.93
298.78	103.08	316.7
241.3	12.08	106.42
153.84	97.25	4.83
45.85	90.54	44.37
38.65	111.91	166.08
173.15	51.43	31.39
70.43	154.11	306.36
246.03	87.52	43.8
264.85	17.15	55.83
103.49	109.42	182.84
208.98	49.28	38.61
127.68	119.51	36.7
210.7	64.17	33.94
104.83	144.44	142.46
251.67	40.38	43.57
306.46	40.55	32.53
222.02	55.22	274.03
306.12	36.83	279.64
43.95	103.03	148.24
73.86	46.66	56.19
254.13	106.99	125.51
227.87	136.91	211.45
168.32	146.34	92.93
0.48	69.33	123.12
61.97	56.67	208.28
0.57	15.98	167.49
350.49	140.62	179.44
177.79	71.32	204.43
350.4	112.54	282.63
330.95	26.36	184.75
131.67	128.8	297.12
274.96	97.85	171.65
131.56	96.63	25.02
65.59	156.01	277.27
24.1	130.43	53.36
128.52	95.25	45.32
12.76	81.23	126.32
266.87	95.51	350.04
321.86	80.76	64.11
160.88	33.88	182.11
249.2	89.98	221.84
117.86	15.93	20.14
23.78	133.85	79.13
268.47	166.37	88.43
159.22	91.91	185.95
0.99	43.48	306.91
241.03	152.79	204.18
267.52	87.18	42.58
94.72	100.21	199.78
347.79	77.59	350.08
57.91	32.21	275.67
239.59	57.24	97
125.44	128.41	312.22
96.23	88.38	100.26
165.15	90.73	49.21
209.72	175.14	310.22
302.41	61.02	152.22
287.92	128.69	137.61
323.18	55.96	285.9
98.04	148.76	78.59
336.66	88.14	42.99
267.63	90.42	337.74
129.69	87.62	217.82
330.82	107.89	27.69
59.04	121.24	78.51
210.12	117.06	268.12
52.02	157.95	276.54
274.93	143.77	179.79
230.91	34.46	210.27
100.24	169.54	25.85
156.86	115.18	71.85
219.23	82.68	240.69
37.93	99.98	258.78
331.36	104.06	291.03
114.99	86.97	161.87
325.49	72.93	106.39
26.98	78.98	277.57
173.62	122.23	334.29
234.84	120.3	143.6
170.95	152.34	176.59
349.96	135.27	166.03
244.9	100.69	192.86
222.69	65.28	131.39
231.34	104.92	178.46
181.42	17.07	15.15
211.38	87.7	261.36
91.12	120.9	87.56
66.35	94.95	154.06
124.96	147.93	332.88
254.26	143.63	306.42
9.13	20.79	233.33
146.3	87.63	180.82
71.86	72.35	38.01
93.79	77.92	84.99
203.89	133.97	280.18
338.63	97.42	188.4
305.43	75.33	143.79
164.39	76.03	266
145.53	54.5	80.62
189.44	86.33	108.19
163.21	60.13	266.74
25.31	102.93	106.38
298.23	142.09	143.68
52.15	167.46	138.33
95.9	80.62	284.38
1.76	71.37	82.38
323.83	138.13	179.87
93.56	139.62	221.2
114.17	87.01	169.16
159.68	167.02	259.71
244.01	83.64	287.1
189.92	92.24	356.77
144.78	6.71	106.41
351.07	107.84	199.94
114.75	82.88	291.12
220.22	41.13	80.77
145.52	80.56	62.03
92.05	94.55	159.26
27.25	67.34	99.57
173.15	125.01	194.43
119.94	90.69	0.88
24.59	156.48	11.62
299.34	2.02	305.86
235.94	104.12	334.78
218.35	144.2	171.46
44.15	62.79	17.47
262.47	87.59	84.87
143.27	95.9	148.6
272.66	54.87	53.51
256.39	111.23	345.02
182.74	102.75	262.37
164.33	10.98	281.98
177.27	115.35	148.18
308.38	93.52	230.1
319.17	7.58	48.57
314.69	100.07	70.4
145.73	76.24	133.35
122.7	94.42	40.28
141.87	48.89	158.97
3.84	33.67	2.58
123.58	161.46	344.67
357.24	79.97	176.61
88.73	99.3	92.44
288.7	86.22	79.52
33.89	142.13	155.25
284.74	154.01	64.07
184.34	110.73	325.07
115.8	44.39	59.74
286.55	38.87	6.31
102.87	59.8	43.93
41.97	66.84	36.96
269.88	155.83	48.09
351.94	47.76	159.34
239.9	96.2	39.81
122.83	175.81	284.58
4.65	65.8	189.42
112.48	87.86	259.88
194.65	64.4	204.52
246.97	109.33	276
167.57	37.77	35.59
327.33	114.46	29.31
31.13	91.64	155.04
251.59	79.06	77.21
165.61	125.51	40.93
347.95	166.22	346.02
131.83	125.58	167.94
22.35	85.28	185.05
295.02	176.89	299.88
236.24	80.96	40.45
309.11	130.34	239.29
341.36	59.27	51.01
251.91	121.21	145.84
297.19	109.36	305.56
303.9	68.03	138.76
122.38	145.76	272.22
218.77	135.38	316.01
5.35	119.67	223.68
218.09	17.43	156.78
11.14	117.38	131.98
332.75	83.19	34.3
151.51	73.98	258.14
91.55	151.46	136.07
212.8	125.83	52.17
347.73	135.21	221.74
182.76	138.13	263.75
64.71	106.23	148.8
136.98	125.25	285.99
332.2	66.2	137.07
73.03	149.39	263.8
123.76	54.51	152.16
72.98	89.1	264.25
172.74	85.62	158.7
184.72	110.37	133.54
26.57	166.47	144.61
306.03	23.06	219.7
219.42	72.13	20.27
269.38	44.24	102.6
259.36	149.47	196.07
130.33	141.92	356.67
122.5	113.86	45.66
184.47	68.01	144.3
51.95	87.63	242.31
232.95	51.13	233.43
274.68	86.36	179.8
102.22	32.33	209.29
80.69	86.5	351.96
154.37	11.96	283.26
40.14	103.37	267.82
139.43	12.44	309.17
100.7	32.04	248.49
250.67	90.77	246.08
307.09	126.42	216.5
151.93	87.28	295.34
173.71	49.87	333.62
254.72	116.41	266.96
45.08	150.15	263.08
12.24	148.43	90.97
70.99	85.47	36.55
59.37	68.73	132.81
355.06	70.92	307.36
252.91	126.87	221.99
324.1	90.65	237.21
54.79	74.39	18.26
326.11	42.92	238.65
292.64	141.09	74.75
95.88	108.88	285.72
347.16	69.36	45.57
335.94	126.16	124.77
90.07	98.31	279.82
282.89	92.74	359.77
25.79	155.96	280.27
174.14	101.8	186.9
2.37	90.55	268.15
30.05	54.35	207.17
31.9	24.67	261
227.34	57.4	230.74
334.11	108.81	115.89
76.27	74.63	332.88
316.71	50.07	127.84
203.72	108.53	260.83
304.46	114.78	93.91
0.8	143.93	21.15
329.6	77.18	47.98
71.48	7.66	264.76
80.66	65.43	322.78
253.26	135.22	319
318.82	70	75.8
75.45	29.18	237.76
282.06	124.16	265.43
331.14	143.37	192.2
88.99	137.06	335.25
111.71	40.61	349.22
195.46	42.32	103.6
125.77	23.99	227.99
338.48	65.01	124.54
29.93	50.98	195.52
227.77	153.49	258.3
247.31	86.9	353.18
184.38	89.29	274.01
153.55	126.99	211.41
13.75	67	34.72
196.12	115.6	54.21
182.34	129.38	14.33
62.94	19.4	261.48
244.65	97.81	317.15
178.04	96.72	45.97
40.96	43.28	258.44
71.8	60.84	6.76
173.71	44.34	277.09
68.57	37.03	94.8
187.96	57.86	97.77
296.14	130.81	218.4
223.81	16.23	154.69
128.55	56.31	55.43
193.15	92.46	169.12
61.96	67.46	31.58
144.13	121.16	149.83
251.52	48.88	53.46
271.69	71.47	357.68
283.46	122.46	315.26
7.93	94.46	352.49
187.47	93.44	194.11
352.06	123.88	306.61
180.15	11.3	65.7
191.86	126.71	350.63
217.29	124.02	132.54
123.02	137.47	55.91
153.63	66.77	175.26
49.31	170.49	34.71
356.77	132.77	106.34
265.05	88.08	340.34
48.81	84.14	60.1
7.48	130.07	134.18
207	70.95	222.14
180.77	73.56	350.45
61.71	102.71	335.07
249.03	128.74	57.91
46.46	98.61	352.4
185.6	97.12	7.22
81.56	144.34	40.28
250.01	74.87	192.16
279.4	107.52	175.22
167.92	109.53	139.9
80.44	93.49	355.13
280.16	51.74	180.93
264.31	85.2	351.5
258.43	79.06	275.98
157.04	50.7	324.97
179.93	54.22	329.84
158.05	115.06	136.28
206.45	35.35	74.67
327.06	131.22	70.38
75.06	117.03	341.99
352.81	96.67	85.31
108.53	58.14	315.12
66.34	12.51	52.85
299.12	96.14	286.19
141.06	59.74	138.53
247.55	40.07	334.45
173.06	120.19	208.02
327.73	154.19	138.17
84.21	130.24	228.48
74.08	85.22	92.44
21.16	73.65	75.15
247.48	106.72	348.38
229.06	117.95	234.45
256.01	132.77	140.68
141.02	17.77	273.07
306.45	83.21	68.14
22.85	54.97	192.99
122.27	37.68	138.08
101.16	177.31	162.03
17.6	10	242.48
66.54	77.29	32.62
317.65	49.75	268.55
44	12.9	0.31
167.28	100.6	11.1
194.41	37.06	5.27
314.89	111.71	318.47
40.28	54.6	181.58
279.54	124.05	292.32
268.62	165.32	310.25
176.71	62.04	321.53
163.27	103.33	281.25
125.84	121.65	287.57
245.04	31.63	345.68
296.6	40.92	79.76
131.49	79.5	60.91
215.75	116.83	204.91
211.49	99.53	344.3
29.52	162.4	205.09
61.25	27.05	132.72
187.07	89.55	218.88
135.97	82.5	350.46
146.47	44.16	168.42
8.93	93.61	100.28
112.71	108.92	24.79
307.31	141.43	20.79
113.81	144.82	156.87
291.06	90	281.13
300.85	113.15	62.51
111.91	119.29	125.04
59.33	21.12	78.1
80.27	98.59	42.64
359.87	62.25	233.07
97.47	101.61	352.81
36.15	69.38	211.2
38.85	103.87	351.53
59.65	113.26	303.19
27.06	109.77	178.17
61.84	52.4	284.61
127.65	68.85	234.96
143.42	54.36	60.19
32.4	95.56	29.01
303.71	73.52	162.47
19.72	43.8	105.75
269.72	101.02	317.91
171.67	47.55	345.14
235.09	73.92	164.99
343.35	38.01	100
249.67	127.25	208.44
149.32	125.34	248.84
233.36	115.99	53.54
173.23	40.88	147.53
146.23	169.76	340.36
91.16	91.15	357.11
53.78	129.22	144.83
62.12	134.83	148.32
108.91	80.08	255.9
18.5	89.94	319.8
348.85	30.42	39.31
359.63	41	340.51
14.41	85.85	267.32
52.11	97.37	220.32
341.42	120.62	165.91
222.03	87.02	201.58
241.63	149.15	274.97
159.67	91.68	193.51
184.56	59.89	296.17
83.21	65.73	236.81
291.42	38.4	22.37
216.27	120.53	265.95
293.36	60.61	100.98
22.49	105.62	266.83
103.66	126.03	146.33
100.1	93.97	253.84
214.6	48.24	66.75
17.52	87.07	180.49
74.09	99.11	215.5
334.81	74.14	64.92
281.33	34.09	228.24
229.55	56.56	322.72
199.78	55.86	168.31
198.56	85.1	289.56
43.83	60.17	70.71
72.74	141.51	120.72
91.98	106.34	286.94
285.2	82.46	192.57
112.62	83.48	267.11
107.3	97.38	180.86
105.25	48.75	287.89
158.12	80.88	290.6
174.6	88.59	216.23
164.16	73.62	108.89
80.55	34.29	144.56
206.76	85.87	355.12
223.83	86.65	99.25
306.51	170.39	304.44
124.5	99.28	27.08
223.71	32.15	81.19
47.49	120.03	85.71
93.25	110.47	30.97
271.43	94.92	115.73
325.92	90.31	199.56
351.5	105.18	245.68
55.8	60.2	206.22
1.44	119.59	80.53
295.89	77.32	176.81
148.56	87.56	150.29
9.37	103.71	85.71
98.56	49.24	143.82
58.33	104.71	208.01
192.22	114.63	170.15
103.98	6.24	154.16
344.9	37.84	94.44
174.62	152.3	183.1
140.15	121.86	72.28
108.19	165.41	235.46
225.24	115.51	191.22
57.12	54.18	117.86
107.87	95.28	86.6
352.3	23.93	340.2
58.65	155.23	305.47
63.95	44.93	149.22
55.28	144.67	190.32
199.24	87.25	101.57
264.13	170.89	173.8
45.33	30.17	230.07
14.38	83.46	122.25
280.13	74.44	139.76
65.32	78.35	203.94
180.24	172.28	353.89
310	137.65	194.05
42.51	173.05	331.08
153.93	8.59	305.35
178.44	87.76	271.94
14.04	104.01	292.6
123.99	119.13	189.09
208.78	108.31	355.96
256.29	16.29	68.56
136.69	80.76	85.67
208.25	43.17	121.36
336.9	120.38	128.11
285.16	145.42	355.45
339.2	156.56	2.13
172.43	111.9	216.8
98.59	75.44	171.64
317.28	98.31	199.22
65.32	126.37	40.47
118.18	56.92	129.28
96.71	70.92	72.51
35.97	55.39	331.88
353.43	37.59	356.85
48.25	141.71	13.26
239.08	174.97	345.82
